period,duration,depth,planet_radius,semi_major_axis,source,star_radius,teff,logg
0.93371211,4.76,126.2,0.75,0.0165,Kepler,0.5191052665448768,4038.196941285764,4.776184801128219
0.695954898,1.469,318.1,2.58,0.0168,Kepler,0.926479803816595,4547.178385813715,4.412879908856623
12.86772,3.08088,40648.62360231703,71.0,0.11229813514330432,K2,1.79,6861.0,4.11
85.7567919,5.695,159.1,2.99,0.3912,Kepler,0.7035411245588471,4078.0850209707182,4.773264920620647
0.792023257,3.2604,176.6,0.81,0.0142,Kepler,1.539023428212496,5154.467615340268,4.054731589925441
92.461135,14.344,122.4,2.86,0.4267,Kepler,1.2118534377300112,3437.0643991327247,4.645277504243599
1.58316,1.752,152.08750650313632,1.22,0.029228140042961197,K2,0.669,4425.34639999054,4.668031432465651
1.407020118,1.3766,181.9,1.12,0.0229,Kepler,0.7825483115229971,4119.045298327634,4.746874426046891
15.95995611,4.3149,523.2,2.27,0.1272,Kepler,0.8697926437046873,5455.4686665156305,4.462777376072285
29.2254372,5.293,174.1,1.35,0.1901,Kepler,0.6003004821375191,3972.106410275265,4.689891180572919
8.2008,3.225301712015941,135904.18356909094,17.216338697549144,0.07476317499598019,K2,0.793476,4865.6,4.53827
1.55935718,2.892,49.7,1.39,0.0272,Kepler,0.841353128860547,4630.921863796119,4.598686307683192
17.7476059,5.066,877.0,146.63,0.1904,Kepler,1.1321293782009043,5135.669185592107,4.380298793750799
290.196139,13.698,281.0,2.35,0.9128,Kepler,1.2209971132757125,3648.222773791228,4.680440083689171
7.4413445,2.8754,2234.0,43.5,0.0763,Kepler,0.8031530023093784,5208.83978119874,4.630921999945585
0.504296702,1.4145,5995.4,50.41,0.012,Kepler,0.4098445677543752,3350.7608349778257,4.848249865463814
50.440285363,12.2001,85309.0,51.5,0.2744,Kepler,1.10169559865228,5060.100453050096,4.366677271204231
10.306982793,11.4277,341790.0,81.21,0.0898,Kepler,0.7302499674815257,4591.940411583128,4.592409665785831
23.21037,2.4408,10170.839422044763,15.3,0.1166209018517135,K2,1.207,5766.798878838957,4.472759462517077
4.221626193,3.0619,658.0,2.87,0.052,Kepler,1.0034678511614037,5263.175516486965,4.424883209186435
0.8411257,2.92,113.78304177483858,0.884,0.022606300522992766,K2,0.66,4289.0,4.8390849434787135
41.74598855,4.6125,421.8,2.4,0.2384,Kepler,0.946434630660066,5679.098563101231,4.457901022157186
217.792748,4.695,1487.0,6.15,0.7021,Kepler,1.208970727882565,4170.237801789942,4.851787238248866
25.575,3.04,298.95480861414984,1.565,0.1538,K2,0.677,4500.0,4.68
7.06005,2.796,194.42224396986063,1.281,0.06666,K2,0.71,5033.0,4.64
4.7369696,2.56632,780.1686371956661,2.71257333,0.05174,K2,0.789,5128.0,4.56
5.4169303,7.512,109.5,8.17,0.0633,Kepler,0.9118168500435428,3425.3131209428284,4.085268803754694
33.1996355,5.022,1112.5,2.85,0.1894,Kepler,0.554916966050998,3543.044105348311,4.609851008045548
152.62328072599524,20.736,325899.91242228914,133.0,0.33560812557887193,K2,8.12,6590.447646763146,3.778883679308863
440.0,3.161885841159896,18304.119069230805,16.3,0.46654093213821785,K2,0.85,4600.0,5.264539061704273
18.436944,3.9,5664.803829043467,8.002,0.13098506999263862,K2,0.853,5308.0,4.529
13.7579,3.7740057743636353,702.494133081196,2.651869114229787,0.10816967631926543,K2,0.76,4860.0,5.109220489298822
247.891041,18.363,956.6,4.74,0.833,Kepler,1.798622186282392,3904.468694630504,4.8505615365860635
30.9403,5.28,475.83409374928135,2.44,0.18534547693660677,K2,0.8649,5409.499199552283,4.606110425720735
2.2165905,1.0,28.7,0.48,0.0319,Kepler,1.251852881663821,5775.974635632577,4.335840113854798
216.10910854,3.95,720.1246945343679,21.948352734961368,0.7954202149498653,Kepler,1.0773373364330041,4250.708585376225,4.7900625764283005
293.76887,4.68,462.0,1.97,0.8263,Kepler,0.6260996879217364,4263.4085688572095,4.7966714254604925
9.484994,14.6352,40870.5499138163,1.93048398544025,0.07896849558039279,K2,1.1147059716634862,4936.107693208105,4.372740450756231
2.787874175,2.0348,197.4,2.33,0.0382,Kepler,1.3394932140409581,6377.678416892999,4.272999491771696
0.445277068,3.539,186.7,35.74,0.012,Kepler,0.6345581802759038,3935.427395327371,4.737588477018002
38.47674409,5.10744,173170.0,33.8,0.2011,Kepler,1.3501973299595826,5346.861755341867,4.507145551913579
4.75796103,4.66,124.5,1.7,0.0547,Kepler,0.723986012793304,4503.095318315551,4.525016997942727
0.690458,5.8896,34295.53173463986,6.353361739421812,0.014514162628776873,K2,1.50882,6912.12,4.79607538571041
42.068554,5.723,186.3,1.32,0.24,Kepler,0.8377107244918953,5366.028752542778,4.5259126156576635
1.868564038,1.192,176.7,1.4,0.0299,Kepler,8.664465852527183,3918.8298868683364,4.659313818555574
2.17489806,4.599,74.8,1.08,0.033,Kepler,1.340194511257335,6020.563378976456,4.291450512685652
87.24250316,4.1206,17860.0,15.86,0.3921,Kepler,2.327064140227214,4641.660159074226,5.0491120893215795
0.96,2.67708827359034,325.4418458741738,1.626,0.01828916399895346,K2,0.88,5261.0,4.47
397.72733,11.683,232.8,1.48,1.0781,Kepler,1.1931370715784044,3932.31509146706,4.837964071086179
28.9060526,3.099,99.0,0.79,0.165,Kepler,0.45455062378356914,3981.138892864503,4.749178371951634
4.77800306,2.7361,473.0,1.85,0.0528,Kepler,0.7540189671947074,4665.928665665223,4.574259450075058
25.2630467,6.22,125.5,1.71,0.1769,Kepler,0.6124819794972288,3945.1410439047263,4.642659950968155
49.41121127,5.278,3184.0,6.77,0.2655,Kepler,1.2674082945519536,5163.974628026884,4.520037652885284
2.69339974,1.936,147.5,1.04,0.0363,Kepler,1.5003084404273168,6147.039625284401,4.223676374218178
3.79985358153,1.8114914,7452.553159721675,13.26706229,0.05244542239505685,K2,0.759375,4133.4,4.48806
0.595621,1.488,42.316038340419226,0.58303133,0.013093647733517583,K2,0.863058,5338.0,4.51
1.35823,12.312,67.7088848088814,1.44,0.028198280199524136,K2,0.95,5675.0,4.45
29.8454,4.81,885.6824600929286,2.85,0.1813229143693428,K2,0.828,5370.0,4.52
3.07133,1.620970118685833,592.9356535689996,1.34,0.03194,K2,0.455,3655.0,5.1189701883983485
2.995357359,6.57901,172400.0,112.12,0.0416,Kepler,1.6394234626123696,6029.778380836878,4.11698090762841
19.56204579364,6.4231417,415.35614306300187,3.28708684,0.1471604553224441,K2,0.758892,4246.8,4.5
114.32859485,2.64,374.5289755707145,3.093147102718265,0.4268507911581481,Kepler,0.7072335832888043,4502.752859902598,4.768177720099811
15.0447098,5.823,97.9,1.51,0.1152,Kepler,0.7615517065287103,4673.4759414300715,4.454976754089443
17.64830851,2.0873,763.3,2.43,0.1232,Kepler,0.46655134895692946,3827.8057671718425,4.758199634880593
1.466473,2.5488,83.55224993232952,3.2241059156385328,0.025799675566996614,K2,0.981,4570.0,4.413
474.96952,4.58,595.0,2.44,1.1933,Kepler,0.7998415675666578,4309.746940776318,4.670761297404523
2.644661,2.840257045687342,207.78259919391053,2.15,0.0259,K2,0.33,3398.0,4.92
4.77466043,3.804,54.3,0.81,0.0545,Kepler,0.724618159182258,4342.9556066529585,4.626772602633501
13.334615,6.411654966075668,679.603244154657,2.2,0.10465315190403236,K2,0.95,5613.0,4.6
4.15810694,3.798,6570.221110795195,12.03677454208152,0.05174228768410305,K2,1.11133,5576.0,4.33938
42.2011587,8.479,178.1,37.39,0.2409,Kepler,2.72960872892471,5128.216817229594,4.535850373260794
1.387838134,2.252,136.8,1.24,0.0252,Kepler,0.7038759700010905,4192.327070059677,4.573008938864362
18.69646,2.2008,658.6720162190143,2.35,0.12944547471983198,K2,0.764037,5212.0,4.62123
381.37504,16.57,286.5,1.24,0.9548,Kepler,1.181315864706161,3863.274684028401,4.670464944727676
0.933746783,4.255,417.5,1.3,0.0162,Kepler,0.8099399103464738,4922.252938961692,4.611122128302028
11.114394,6.2304,2840.8566557023014,7.307300683246946,0.09883818594566048,K2,2.44643,5904.69,3.69039
0.575349,1.9608,74.20726102904437,0.7291417538712609,0.012578573683382865,K2,1.04575,5033.0,4.32349
6.80111,1.176,632.8353066498346,1.96,0.057575623806397316,K2,0.291,4021.8924041221685,4.7403655838313865
378.70643955,14.66,775.3968015515152,21.352565576455863,0.9309462401384538,Kepler,0.8806467642371607,3097.583667378034,4.686962582424939
149.526152,3.033,753.0,1.69,0.4731,Kepler,0.5064765158132621,4623.005821946189,4.82397400345237
0.874629873,1.782,68.1,0.72,0.0165,Kepler,0.7369255263336703,4399.6031163569205,4.612169192771701
37.910213899,3.11152,103470.0,29.45,0.1816,Kepler,0.6491011604466204,4833.967621749627,4.7135911304716425
1.68207624,1.519,54.7,1.01,0.0274,Kepler,1.2001545220947003,5522.1727514510885,4.352745094599689
0.80032756,2.0,10237.902842235071,21.3,0.01923682918846592,K2,0.61,4028.0,5.147378879258829
3.979287,4.82,30418.10524002809,37.5,0.04967504547557391,K2,1.84,7430.0,4.802249181803161
8.7783,2.904,789.507644177635,2.27,0.07643694100824819,K2,0.69,4893.221644454715,4.546434458883561
4.64622383,2.5137,446.5,1.82,0.05,Kepler,0.7497579392290037,4596.642897468488,4.511300320730737
36.8567758,7.495,714.1,2.68,0.2184,Kepler,1.0613682176746824,5654.275878280223,4.331236568618915
8.8109721,4.822,24048.0,47.94,0.0837,Kepler,0.6684465714751296,4630.989316963552,4.26809286973115
4.664188563,3.773,11360.0,52.09,0.0515,Kepler,0.7514088439588213,4399.785856864014,4.3964949854271484
4.01392,2.3664,653.4780825637938,2.71257333,0.04606,K2,0.797,5003.0,4.544
10.39528014,4.442,65875.83923494576,27.98956628077426,0.09109497255766896,K2,0.8881,5714.27,4.54932
16.70920628,2.7052,839.8,2.27,0.1112,Kepler,0.9278950560714744,5410.287586496409,4.42700232067023
1.694740233,1.6864,1446.8,2.12,0.0229,Kepler,1.1580201050468524,5094.915138942994,4.383460663315769
20.000242814,5.0042,13138.0,21.57,0.1488,Kepler,0.9828006267645072,5692.339860113833,4.449475855056541
4.72693131,4.036,26.2,0.61,0.0569,Kepler,0.6335052513908032,4255.836707276914,4.624311025983388
2.16595219375,1.5926216,825.0800898021873,2.91081826,0.03394486718715858,K2,1.30635,6194.54,4.28076
0.754457729,0.5891,248.2,2.07,0.0158,Kepler,0.5626131059372653,4128.403807362037,4.845281413255731
10.303356001,5.98633,520070.0,69.66,0.0854,Kepler,0.7239655045301746,4578.441712940638,4.612163553551897
10.93459,2.736,677.3517136181247,2.02,0.08171969576372487,K2,0.532,4349.701357423703,4.75140472324512
30.0,3.1308084918328136,13245.328257114828,22.8,0.1679289891805408,K2,0.89,3400.0,5.2372324832291
0.542498653,4.257,54.9,2.25,0.0164,Kepler,0.42005488576294464,3420.6596699818,4.735628442961317
0.571212,1.4436811725936494,168.52708601217068,1.6,0.01403691736878411,K2,0.95,5613.0,4.6
10.3535,2.43,891.5222057638556,3.32,0.0877,K2,0.8,5147.0,4.562
15.541358818,2.44433,10308.0,149.19,0.1297,Kepler,1.2355683306871261,5933.099849136945,4.375699852674177
1.332547503,4.521,130.3,1.23,0.0243,Kepler,0.7064258254025504,4636.690117398916,4.595068809224471
51.59809554,2.0153,5869.2,6.57,0.2675,Kepler,0.4751872831594704,5185.756353222805,4.894127189276995
0.933745798,6.447,613.8,3.45,0.0195,Kepler,0.8938004294855454,3870.1243048630713,4.4678354974173455
3.24325988,3.03318,16451.0,12.91,0.0433,Kepler,1.0456903834456297,5417.228351516638,4.425552595019791
350.98474,14.49,600.0,1.97,0.918,Kepler,1.203801339887241,3207.6485917704267,4.705426039016752
28.9869016,3.6233,471.6,2.7,0.1826,Kepler,0.6648212143437875,4604.770196640799,4.716669167865623
232.822285,0.99,22617.0,48.88,0.752,Kepler,0.20934021809864226,4079.089751014413,5.26690800650491
27.807566216,4.21587,25391.0,13.84,0.1711,Kepler,2.2627834031731013,4948.666335324,4.555786097429894
0.968026356,0.7143,212.7,1.78,0.0207,Kepler,0.6524175416501216,5585.4250899798435,4.707655904187106
3.577394,1.7,1185.4260151768813,3.05,0.04571832408861088,K2,0.799,4626.0,4.573
315.502534,3.112,689.2,19.71,1.169,Kepler,1.5184773507493785,4444.343072514554,5.090144468441359
1.88899036,3.486,59.0,0.83,0.0303,Kepler,12.482141450051452,3736.7818080582424,4.759870864007752
7.46662068,3.87,120.9,1.65,0.0797,Kepler,0.9301722258583768,5463.250106765973,4.592889943624551
3.687469832,1.0668,5057.6,5.78,0.0397,Kepler,0.6804011082531863,4311.316476353318,4.653487656503024
3.80675878,2.092,231.9,2.75,0.052,Kepler,0.6051495838311531,4340.913721239033,4.67829310345077
11.20381,1.1328,919.737432813803,2.18,0.08912888962638806,K2,1.1,6041.250632378599,4.358890452196388
1.082361,1.2,1073.659267894212,7.158,0.02036518483088205,K2,1.721,5556.0,4.032
58.873429,17.487,226470.0,76.18,0.3312,Kepler,1.3935666613605309,4548.305581269624,4.323033836862008
0.535224793,3.3402,228.7,1.09,0.0115,Kepler,0.5265903466845773,4065.5132151112066,4.781025268855134
9.726748645,19.4093,393410.0,277.38,0.0869,Kepler,1.1548938382064258,5327.764294286523,4.471219211030204
3.696871,3.0864,2612.4086969322916,8.89924844280416,0.04694956383024173,K2,1.47855,6401.57,4.2073
18.68405716,6.9329,381.5,3.64,0.1396,Kepler,0.861310894464726,5335.570850204501,4.4607589736707185
30.2541186,2.134,576.3,2.8,0.2043,Kepler,0.8248372087601156,5167.989987431741,4.5701379759999226
10.157715971,2.9526,9520.1,42.27,0.0946,Kepler,0.5815795861081692,4067.0096017944056,4.744476683413364
1.80926734,2.469,98.0,0.89,0.0289,Kepler,0.634403862494246,3753.5948011241912,4.6393920243814
283.72675,15.49,84.6,1.18,0.8865,Kepler,1.28162934000098,3756.024691012717,4.599608194478268
5.518195,1.81,27.1,0.46,0.0607,Kepler,0.6612186503043266,3722.4165848856683,4.412226812951199
13.97896,3.52,787.6327724645112,2.89,0.1112,K2,0.93,5622.0,4.478
1.9153196,3.5496,3548.492158244843,14.42,0.03171517186993381,K2,1.592,6171.3625078019495,4.279783911160551
12.155241119,6.84353,85532.0,34.62,0.0969,Kepler,1.148414027345438,5354.00230244561,4.197388627340349
34.2685741,4.8251,699.3,2.44,0.193,Kepler,0.7667841630901661,4978.147679318532,4.525741602005927
339.18998,5.117,822.0,2.75,0.9053,Kepler,0.7322455549769147,4060.3319111287597,4.773117938901469
15.3863,3.593457958703022,463.6616737087571,2.41,0.12256676512786198,K2,1.093,5961.0,4.33
28.5742692,4.9427,824.9,2.32,0.1681,Kepler,0.9107121979221519,5584.823474889172,4.527322142519379
62.9224936,11.64,417.8,2.75,0.302,Kepler,1.0332002736122983,4045.992550608508,4.541880102526846
2.03742712,3.939,36.0,0.9,0.0325,Kepler,0.6359127761821429,4417.701328322339,4.62168579927445
235.20613,6.989,642.0,1.71,0.6772,Kepler,0.8334745779733861,4131.836542260472,4.812921763621089
3.55987,2.329,765.2565269038649,2.52,0.04454,K2,0.86,5378.0,4.59
0.996023763,5.412,98.3,18.36,0.0197,Kepler,1.1104649930999395,4688.036030169183,4.400272742676828
19.895268,8.1888,4465.920977417592,8.5,0.14982697372332882,K2,1.45,6002.666549831369,4.332530200238327
290.1401717,2.1583,4836.0,11.58,0.8431,Kepler,1.568869816707628,4467.6246475733915,5.117652999767944
39.0930875,5.687,476.3,2.99,0.2359,Kepler,0.8229355809610883,5128.773991940668,4.482611223870506
1.322475635,5.307,997.3,14.03,0.0193,Kepler,0.7559913095199627,4689.334457808306,4.571649341566546
3.6191634,4.36848,18300.210225744955,16.667783,0.04944523600030292,K2,1.46198,5871.0,4.13349
31.99552485,4.2817,1376.1,4.12,0.1921,Kepler,0.9634621050743039,5362.271270776047,4.484279716950781
18.93055119,3.372,684.0,4.41,0.137,Kepler,1.0240030767799237,5592.687367834562,4.355070609827957
38.13853099,3.8617,1230.2,68.75,0.2514,Kepler,0.8624421155299762,5165.840080828599,4.541686264346546
3.50474265,8.2852,88625.0,200.24,0.0576,Kepler,0.39226505936578765,3553.6596039821607,4.695540790974405
34.573718512,2.1742,399.0,0.42,0.1219,Kepler,3.427711439949228,4605.574293527237,4.765332213751293
14.567025,4.66,559.4679684849157,2.79,0.11590238813177245,K2,0.51,3731.0,5.054700259451414
33.4969115,4.833,163.5,2.97,0.2008,Kepler,0.6496663326254617,4019.0651679881908,4.610797113967402
21.37831102,21.7174,80571.0,97.23,0.1447,Kepler,0.8705571676410153,5022.016505152304,4.490916811784419
352.710091,2.901,1658.0,3.75,0.971,Kepler,0.5518100502881113,4446.35937668496,4.76605111260835
13.919301,4.8864,4046.144108168502,66.93549995855226,0.10899290372201095,K2,1.2633,5330.07,4.19884
1.69999106,3.289,95.6,0.55,0.0227,Kepler,1.2940901170634644,5152.417655467117,4.305700505992883
0.938074536,1.9618,575.9,417.01,0.0224,Kepler,1.1399810547517928,5213.590764864751,4.3347845072142
190.783023,4.069,1385.0,71.66,0.9897,Kepler,0.4457552900088751,3912.802552890782,5.198661524314885
29.83832,5.574749294507173,952.6026350671312,2.86,0.1841,K2,0.87,5528.0,4.53
1.082,2.194630160159029,79.2952032259562,2.22,0.0162,K2,0.516,3408.0,4.399
51.1319346,6.019,382.3,2.43,0.2705,Kepler,0.8097192898014348,5045.184147117572,4.545080037284357
8.10503551,4.459,209.9,1.45,0.0805,Kepler,1.1961488869419183,5372.25165270401,4.278355467693342
0.900375925,1.257,41.4,0.82,0.0186,Kepler,0.9483038790231785,5093.287856549434,4.510622173230394
13.15628,3.92592,900.5253470424374,3.2,0.10499643910488807,K2,0.38,3809.0,4.89
1.1947488,1.93,686.295426300953,4.19,0.021177242147704767,K2,0.57,3919.0,4.9777671873369576
10.7228,4.5888707701814715,137.46977655003838,1.2998,0.0879,K2,1.114,5909.0,4.287
4.654879,11.106507892628011,492.75839580545954,1.819961893605653,0.04970652368057367,K2,0.6694,4348.35,5.01323990524385
22.91339043,3.94,5407.0,24.11,0.1336,Kepler,0.9990351842140093,5511.352947896455,4.452402171929571
18.347081,2.825,1126.6,5.65,0.1354,Kepler,0.7602889187048554,4825.989954289001,4.634948309944908
24.2382519,2.703,465.5,2.19,0.1642,Kepler,1.0350629043536694,4832.497041654323,4.625905046724046
22.786522,2.197,228.3,1.45,0.1584,Kepler,0.7960569017048883,5137.825697035779,4.571037583924022
13.98746633,3.958,624.4083832181635,2.190829666800189,0.10885038186875795,K2,0.792485,5064.0,4.56746
24.9097436,3.856,150.2,2.24,0.1788,Kepler,0.6453955924676441,4318.8088295436955,4.628867476662184
20.8822079,4.556,1107.0,3.63,0.1487,Kepler,1.0892480256013652,5952.106045045253,4.37307097598575
0.967865,2.5128,303.82254135948017,10.226425634632664,0.019285817414604826,K2,0.97198,5255.0,4.417
1.02104719,6.39,246.1,13.68,0.0214,Kepler,0.8405218418327125,3848.257649455245,4.487213068646025
2.177846,1.2888,373.7389918119426,1.2,0.03303988263441429,K2,0.56,4072.1384756390103,4.664029007910989
10.13958818,2.6446,1155.9,1.68,0.0739,Kepler,0.45010147035012377,3639.0478007370803,4.814754358599667
15.9314412,2.435,556.7,1.77,0.1143,Kepler,0.8794305007702252,5235.759729716848,4.522600475948095
6.32668003682,2.0310601,679.3028068794484,2.29015537,0.0651556846321844,K2,0.975383,5673.0,4.46318
44.18938922,6.8151,4293.5,14.0,0.2395,Kepler,2.446120086769123,4355.015940918584,4.625757159796478
2.872042,2.3753977663859085,705.2816296324714,1.8,0.0392,K2,0.92,5484.0,4.5
8.344104633,1.8014,9695.0,836.31,0.0786,Kepler,0.8627390994070592,5529.444714028468,4.501167444656005
1.716828304,2.068,59.5,0.74,0.028,Kepler,0.8337877027334776,4751.37543293817,4.555693822365021
13.12297275,2.234,43.7,1.29,0.1149,Kepler,0.7056452290642351,4940.4037668975925,4.659409445206683
12.43929428,3.176,254.3,1.3,0.0951,Kepler,0.7971454218880811,5118.772594444554,4.540698673751397
0.566807725,2.16,31.5,0.94,0.0133,Kepler,0.9178975086646837,4992.603788139975,4.579128392770779
0.673862,1.6,228.69650353398927,1.579,0.01504943299571337,K2,0.92,5236.0,4.488
1.755843555,1.9425,386.0,1.94,0.0277,Kepler,0.7127457680233191,4280.722602862606,4.475085301163642
10.59357,2.0165787868700304,481.26362623500364,2.0,0.0727,K2,0.436,3499.0,4.822
5.776794344,6.33505,121540.0,129.2,0.0814,Kepler,0.4812930899804667,3848.6671978013187,4.76109614217875
14.49839316,3.7343,3271.1,5.16,0.1075,Kepler,1.095843796544268,5155.694746802697,4.261355348014098
0.668483615,2.0909,2899.8,29.53,0.0145,Kepler,1.0640173809826061,4506.863240565074,4.336815721567635
1.207852845,3.5802,49720.0,38.59,0.0205,Kepler,0.6931512004395957,4319.723666553753,4.680138094753999
2.176955,0.54,205.59393521435877,1.25,0.02648234067410538,K2,0.169,3065.685788262044,5.11578374783472
1.3951513,1.15,198.0671166488528,0.879,0.024532756383394774,K2,0.32,3390.0,5.0026868788987535
1.54287434,1.1121,401.4,1.05,0.0212,Kepler,0.5043446212487084,4399.900071233436,4.824867341030587
8.77514782,3.176,351.9,1.91,0.0794,Kepler,0.6961779969927242,4951.932721772145,4.461681213374679
23.44701,5.712,617.8594629745317,3.24,0.160453531128704,K2,1.115,5750.338217261358,4.405478939413652
590.44065,7.55,125.7,1.62,1.497,Kepler,1.144043505749129,5243.772896953327,4.42686098906828
1.074106954,1.9797,64.5,0.52,0.0184,Kepler,0.6072666419991228,3559.6859302035004,4.439668748118793
10.94026745,2.3494,538.6,2.08,0.0952,Kepler,0.7317707578056364,4347.003172375612,4.445881390064278
10.16435076,6.017,37.7,1.99,0.1028,Kepler,0.6027013740816228,4166.07833107604,4.764617790412575
0.961918,2.6845529206526453,93.3594615517905,0.73,0.017823294412905376,K2,0.31,3775.0,5.0
3.4355113,2.11,1392.2904272928386,4.18368,0.044050697479491654,K2,0.8,4870.0,4.53
122.8054416,2.663,313.0,118.62,0.5563,Kepler,0.6101894682270254,4587.262380714255,5.185793816417355
8.0516,3.72,220.55380428608348,1.62,0.07904793943318626,K2,0.904,5185.1478094974445,4.5696944387617915
1.488249,1.8144,3591.736234196525,11.359956998800444,0.026682908461743635,K2,0.982781,4080.0,4.25797
372.54353,21.83,1106.0,74.14,0.9858,Kepler,0.911564911500387,3876.856425118124,4.926819778989603
15.05028313,1.848,615.2,2.46,0.1233,Kepler,0.9122622129492212,5685.450112305165,4.360286458488155
133.6348207,1.584,420.9,1.89,0.482,Kepler,0.5726595727012364,4764.211299911003,4.786138534942046
166.7876551,5.8676,4764.2,7.03,0.5778,Kepler,1.330282161188728,4333.038709104539,4.85819230395665
3.268695042,3.45188,10091.0,16.91,0.0453,Kepler,0.9949502614191716,5433.522198153027,4.466003960074779
7.05185637,3.69,91442.93904797842,3.429817735243449,0.07490417938779781,Kepler,0.8163599370944624,5142.463846051234,4.536220416283906
5.67556,1.8048,140.1855129589436,1.117,0.018374653539122314,K2,0.578,4465.018686326144,4.598283271505084
2.032664,1.4088,397.5150431703793,1.92,0.02767808334366765,K2,0.535,3962.010692325327,4.72263146083793
3.012476582,3.1424,1138.5,65.25,0.052,Kepler,1.4994348417212797,5743.490665177982,4.1639912577525395
6.7987,2.846938954594489,138.1025864367057,1.047,0.0349,K2,0.282,3648.0,4.999
6.35585682,1.55,176.6,0.86,0.0552,Kepler,1.6507665377914056,6638.23251554596,4.131950246532376
25.2077883,3.162,2525.132610217341,27.13141726709545,0.17418036314937016,K2,1.83554,6168.93,3.98242
6.679195,3.668270973305188,580.4676932677329,2.5,0.068,K2,0.87,5519.0,4.53
9.08590495,2.0718,2121.3,6.28,0.0799,Kepler,2.4383742880126458,6001.352402406448,3.696720241345554
0.533393,1.992,862.8291193769662,19.5,0.013667035382707207,K2,14.8,5471.321611210995,4.108012044546773
15.87360981,3.5246,415.6,1.53,0.1149,Kepler,1.0583306479178103,5586.629204723028,4.249004778648896
5.40597608,2.79,461.0,31.78,0.0882,Kepler,0.8805562922715825,3540.488674350219,4.1290475410652885
0.526018,1.4328,1751.8373354690984,14.803373364458855,0.012083720794009056,K2,0.671247,3614.0,4.59239
1.882213,0.9648,138.90538527519377,1.1374603922387143,0.02974763284308845,K2,1.568,6590.0,4.178
1.307761491,2.22271,13941.0,29.17,0.0203,Kepler,0.7652669010174296,4849.029563286332,4.582038593884726
302.34971,4.978,622.3,1.98,0.8332,Kepler,0.7406283656887591,4201.73662955031,4.796238602274215
18.55581565,5.372,565.9,20.83,0.1919,Kepler,1.1151406951754994,5015.811764220449,4.343530117033719
9.31392071,0.971,163.7,1.25,0.0882,Kepler,1.0030262832966386,5281.172977132626,4.314105107807964
0.772152075,1.78,43.6,4.44,0.0163,Kepler,1.7019951634634232,4241.819237318009,4.36791349135909
17.30681,7.2039649233691625,408.07788821283526,3.14,0.1363294656883629,K2,0.723,4359.0,4.537
8.63050092,3.144,325.8,1.43,0.0779,Kepler,0.7057182318508384,5168.923027136645,4.463168678057346
21.5324915,4.156,100.5,1.47,0.1622,Kepler,1.0014448335489825,5656.8212739156,4.4100456475508825
1.763587535,3.16877,4590.6,21.42,0.0386,Kepler,1.2693050394442869,4960.810853304841,4.32971872513174
13.524,2.31408,229.12208470362046,1.043233913300654,0.10522040273038594,K2,0.913819,5531.0,4.50446
360.477635,4.332,604.0,11943.8,1.0133,Kepler,0.18205604616256968,3718.577300109652,5.228732178077317
1.85447373,2.665,306.8,1.33,0.0276,Kepler,7.860031812063369,4459.27275240665,4.340536374921077
3.5868547125,2.1273101,14480.279087975858,11.43763082,0.041309345848760844,K2,0.980071,5036.0,4.37983
20.379434,14.0,38276.49364559449,24.603,0.1404955353060037,K2,4.259,4993.0,3.279
205.41415,10.26,283.8,1.67,0.6918,Kepler,1.1678190236349928,4021.9750958474715,4.83234422039549
15.388825,3.899724396641087,439.20087170220665,2.22325951,0.12384198314341001,K2,1.040375,5934.0,4.29
335.56311,13.06,158.0,1.83,0.9777,Kepler,1.2143429172694316,3827.652654467187,4.668260654311104
5.0639064,1.81,677.1034952839198,2.46,0.05600903807780871,K2,0.73,4797.0,4.917350075507995
4.225384543,2.82038,7563.0,9.0,0.0516,Kepler,1.0403111714710904,5268.477115364576,4.347006429939809
5.912273234,2.3254,961.4,1.73,0.0537,Kepler,0.9163795738811827,4970.398428274767,4.415047413198485
17.512014768,1.8248,4511.7,13.66,0.132,Kepler,0.6267159504425915,4346.026238597307,4.7036968132478
241.0122,1.19,216.1,4.41,0.9684,Kepler,0.26596096828990906,4405.38392896734,5.10006071401659
1.138548215,2.1482,66.2,1.45,0.022,Kepler,1.2607615406531434,4313.81438772597,4.308847360015344
175.06586091,4.5181,45134.0,40.63,0.5936,Kepler,0.907520194681581,4148.5028549823355,5.131570715791759
39.863566,5.14,543.0800931273164,2.47,0.22411586660955354,K2,0.78,5133.0,4.9838269049329735
20.358748,3.5904,6647.52010779521,10.0,0.12750792007164968,K2,0.53,4571.500592705199,4.600708537285611
245.01902,8.56,375.9,1.98,0.7796,Kepler,1.0334771636910947,4119.590036604719,4.822054174304
2.508283,3.437328205215189,116.63410152041394,1.15876577,0.037147344451595475,K2,0.833805,5391.0,4.6
371.4589776,10.0734,456.6,2.22,1.0253,Kepler,1.184269943945703,4681.483558495863,4.605769066481847
1.96417,1.1,896.7688227038428,2.9,0.0274,K2,0.69,4676.0,4.62
53.501860974,5.25334,456780.0,55.23,0.2569,Kepler,1.1507338132826592,5101.610321232877,4.89810825734932
32.6122381,2.886,1321.4,31.96,0.2002,Kepler,2.673006520747843,4419.348315837879,4.676464524945398
36.762337,18.73,1216.699935935473,3.44,0.18777101541104757,K2,0.75,4932.0,4.593913216870525
