period,duration,depth,planet_radius,semi_major_axis,source,star_radius,teff,logg
23.226001,3.6866776790985387,297.5085418225115,2.24459533,0.1634080943223065,K2,0.952744,5928.0,4.49
207.24785,6.159,809.2,1.56,0.5697,Kepler,0.7933278589338066,4150.776973490757,4.809935545288018
7.149079,2.3061390358605114,1177.9879377396203,3.22104537,0.07252763412383421,K2,0.894913,5477.0,4.62
34.3511339,4.4408,599.4,2.75,0.2101,Kepler,0.7929656724368416,5063.013449339911,4.508189277919442
462.12069,10.42,633.7,2.46,1.1265,Kepler,1.1878459042527223,4079.2354125312995,4.830914715861311
33.46947449,11.8874,164610.0,127.38,0.2228,Kepler,1.6229978744974134,4882.859704611578,4.400795371417367
12.5722897,4.765,86.5,1.09,0.1072,Kepler,1.055056527113033,5490.632202058848,4.422367918013509
7.275040844,7.5377,3001.0,4.86,0.0732,Kepler,0.7790937623082631,5061.330603159832,4.625316586389425
12.7319385,4.4157,11449.0,70.11,0.122,Kepler,1.0213077510878763,5286.647805674128,4.4065940115929125
0.589753355,0.606,216.0,1.03,0.0125,Kepler,0.3456204443043342,4741.83203503156,5.038669401020495
14.759287,4.96,2173.4649399182927,6.18,0.12206871818246624,K2,1.22,5880.0,4.29
5.71489488,2.0705,292.5,1.41,0.0606,Kepler,0.6509399121082424,4366.129419797284,4.56958620316834
6.905053,3.8736,248.70537481195856,2.5321845720360554,0.06313665838400649,K2,0.9003652561656894,5106.394787652678,4.483500500230547
32.245486,13.86,93.6,1.18,0.1936,Kepler,0.6667677905617329,4138.734294212638,4.487281255548729
19.9310602,8.48,97.9,2.42,0.159,Kepler,0.8472136140994099,5013.142305606127,4.517797092922902
7.14238,1.152,568.6363831079793,1.75,0.07298216701474103,K2,0.679,4665.779837871889,4.67459290978088
16.99291698,2.719,409.0351532253589,2.4304974299025837,0.12605696788156423,K2,0.767142,5237.31,4.61771
20.6579443,8.798,98.2,1.27,0.1435,Kepler,0.9217722109162283,5659.667119451533,4.468466950475477
21.9184,2.904,1471.2724108428324,3.18,0.14124927654184308,K2,0.72,4718.7455125997485,4.599936793925002
2.75421,1.32,8795.566843279947,8.4,0.043500220181376975,K2,0.89,5616.973851878692,4.410009892709825
27.6760342,4.234,266.8,5.15,0.1821,Kepler,0.9248851555462629,5635.733368711414,4.395425232424548
32.92801934,3.776,574.5707627761565,5.085658540381069,0.1904514723587848,K2,0.444516,3464.0,4.7864
6.39595,5.21981,376770.0,59.15,0.0644,K2,0.68,3972.0,5.051867106796315
1.89125855,5.415,67.9,0.81,0.0279,Kepler,11.457274993447482,3734.050700811593,4.761718888481484
7.7485,5.188376485760589,1169.7914000532662,7.0,0.0683,K2,0.681,4570.0,5.095424896328239
8.18739443,3.0472,517.6,1.92,0.0745,Kepler,0.738078820869183,4822.418886718415,4.589394741737493
7.806,2.74992,516.1315491107474,1.6320782376554501,0.06816398088075783,K2,1.03974,5739.0,4.41706
52.802767576,5.6184,52110.0,75.82,0.268,Kepler,0.49058454445607697,5106.3364228921955,4.86922918991444
2.225177,1.719,297.36091518701414,1.589,0.03261,K2,0.899,5520.0,4.5
15.65134872,4.1553,3104.0,118.33,0.1409,Kepler,1.2450184002356466,5911.2266110322635,4.286706124205121
1.0429419,7.22,412.0,2.49,0.0202,Kepler,0.7893976454694049,3716.872529751335,4.410224722688614
21.06884,3.9,357.652056137557,1.75,0.1418,K2,0.92,5677.0,4.44
7.0257409,2.245,190.7,1.56,0.0698,Kepler,0.8275821549623179,5057.824093858854,4.554683328240865
18.6393,5.64,213.74203463455686,1.73,0.1222075714925896,K2,0.821,5072.270116726713,4.495416505102302
4.2304959,2.08,954.9750816163904,2.56,0.04856133870194272,K2,0.67,4335.0,4.995092530381156
8.1808949,2.7546,723.5,2.1,0.0754,Kepler,0.8660671030156745,5212.402690328844,4.459553577315276
34.18884323,5.3278,1063.2,2.97,0.1981,Kepler,0.7560031392212018,4519.448118268544,4.5828815754577565
6.5588346,3.034,41.2,0.7,0.0687,Kepler,0.8989459050800668,5137.800611359724,4.469031919484248
3.435471,2.9467417676830356,4064.6663011470637,4.569,0.043462675826997664,K2,0.765,4927.0,4.685
0.799868354,6.613,4928.8,34.7,0.0161,Kepler,0.7058266937235567,3678.5180049001347,4.499026261779905
12.281,3.876,355.2761718510919,1.5710555261660477,0.09888818561988312,K2,1.33471,6272.0,4.27365
1.320499473,1.184,204.0,18.94,0.0349,Kepler,0.6720074515833915,4418.705117654014,4.629665220675349
5.47033376,3.1441,112.0,1.15,0.0599,Kepler,0.7572771126370189,4258.583640019596,4.360177407530029
14.12847677,3.685,628.7,2.73,0.1159,Kepler,0.7863906120640544,5183.555114282747,4.456226206967388
289.490952,3.91,773.0,2.87,0.8552,Kepler,0.5441510874552031,4346.7770650014545,4.763351284562202
21.9424316,7.447,72.7,1.23,0.1597,Kepler,0.8658877832103842,5134.906196125637,4.433359101735448
392.72811,12.48,499.7,1.85,1.0047,Kepler,1.2131976595758756,3841.2094012926527,4.839444012896863
2.521265,2.69,36.5,1.16,0.0345,Kepler,1.0306483270374482,5361.636710643148,4.430881527076911
456.55308,4.435,116.2,1.48,1.117,Kepler,0.5031760574772067,4245.846433319142,4.812605754586313
5.2436639,10.53,93.5,0.88,0.0578,Kepler,0.886228965500046,5345.677121233078,4.363938282864422
40.301684,1.398,374.8,2.38,0.2439,Kepler,0.5701899144602568,4672.6504422129265,4.855958572676374
15.28078,3.46,399.1851598016475,1.26,0.045395404396840734,K2,0.98,6004.0,4.45
8.99002105,2.757,16131.421449713087,6.428811477237189,0.07972937268132786,K2,0.851795,5274.0,4.53357
2.76263737,1.821,185.0,1.25,0.0385,Kepler,1.0675542250095926,5783.593740183247,4.352436326019738
2.401751509,2.0835,25044.0,268.75,0.0288,Kepler,1.0514872998099396,5180.540275806898,4.680447486010316
6.238535444,3.5255,401.6,2.53,0.0685,Kepler,1.3142212889984028,5821.937168119835,4.3283104185973755
0.503199724,1.117,275.6,1.06,0.0106,Kepler,0.4259404438776661,3930.9863235658627,4.889377633086353
367.01607,15.48,738.6,2.46,0.9878,Kepler,1.2780095264607598,4012.7876087888135,4.527326883888517
0.566803149,1.643,246.0,1.93,0.0142,Kepler,0.8495173504348982,4298.239815972182,4.6506551464952635
3.002654,3.1176,11967.129726084577,10.45,0.0393692895016546,K2,1.525,5352.020808044775,4.129526199459289
5.76808,1.8,443.1542104852245,1.19,0.037911433268139574,K2,0.249,3354.1930374656804,4.8989940991350505
161.5278347,3.6734,4653.6,8.19,0.5874,Kepler,1.1919777476730296,4461.681945352448,4.951497940353192
6.97251,2.808,495.1729114944404,2.01,0.06681290101728796,K2,0.6252,4682.76300390692,4.649597772041834
0.596087893,0.7159,105.1,1.92,0.0148,Kepler,0.7303337590835349,4911.353122855422,4.674637605020948
86.95432088,12.11,107697.12757603402,21.64941924372441,0.38005333206719466,Kepler,1.1441187953233534,3896.115839430061,4.783728203035278
21.926779,10.05,198.6,1.26,0.1514,Kepler,0.8679442287704682,5134.873981425621,4.432428650493946
0.933746709,3.435,18.6,0.36,0.0176,Kepler,1.3544397152638419,5708.366168350436,4.222488395703772
0.650701055,0.89164,371060.0,281.62,0.0217,Kepler,0.8593382632696208,3909.852016512349,4.491606087896545
3.225338,1.8284750080059906,300.797279645086,1.87,0.0385,K2,0.68,4648.0,4.64
586.63177,7.299,199.9,1.18,1.2669,Kepler,1.0479843383548073,5087.526523745605,4.495981206030115
0.528755447,5.714,408.5,47.75,0.0134,Kepler,0.39473819025051204,3377.8479684254535,4.9135157696611245
178.266978,5.276,1857.0,3.71,0.571,Kepler,0.6197500151482417,3816.4473682642924,4.74415311150521
281.36926,66.892,12435.0,56.94,0.9334,Kepler,1.6569388435219947,4942.610087882779,4.466096408827261
0.566801886,5.733,5.9,0.54,0.0163,Kepler,0.6694148869834778,4203.5988995319285,4.7092234070719545
57.1143966,2.182,268.8,1.82,0.2966,Kepler,0.5105500978900657,4775.469477190226,4.833690765522805
6.481633073,3.784,298.5,2.54,0.0683,Kepler,0.6992771264902442,4393.516064175491,4.487831461839067
18.25,10.86792,61112.32250201527,16.85598713706594,0.13071118294147344,K2,2.73115,6073.27,3.62228
2.313367981,2.42645,13438.0,33.55,0.0324,Kepler,1.3759671805767983,6056.41532612641,4.319257056488256
0.68453862616,1.2867826191597955,229.96663431389268,1.4,0.014828690555513351,K2,0.71,4232.0,4.44
2.090811305,3.388,115.9,1.62,0.0329,Kepler,0.9170045765485889,5107.103702637717,4.494840087103521
56.446465,7.371,147.9,1.57,0.2871,Kepler,0.9022858830563134,4853.538441191327,4.571975501569267
1.291563,3.23980964026446,140.7615765201678,2.03,0.0188,K2,0.513,3676.0,4.747
7.122605,2.5519223786739085,221.96523563179989,1.21,0.067,K2,0.86,5558.0,4.46
2.50856,2.17,157.4017566142026,1.14,0.0344,K2,0.86,5430.0,4.63
0.639721284,2.69771,465920.0,46.59,0.0123,Kepler,0.6860145752014584,3454.0001796194174,4.60589297418131
7.96431492,1.5342,746.0,2.44,0.0734,Kepler,0.6352986360764831,4425.75085775495,4.708726398982222
2.057499811,2.569,325.6,1.27,0.0284,Kepler,0.5959185969595602,4187.517011991259,4.735481717857918
0.498434645,0.955,239.2,1.08,0.0112,Kepler,0.5244404739227081,4169.268410061672,4.811725319936648
10.692230094,5.46939,376650.0,65.42,0.095,Kepler,0.8585059507651377,5300.173413145435,4.30161500165983
23.6088,6.0,529.1027196417775,3.43,0.16487711946144284,K2,1.203,5900.308210434023,4.365048109764322
0.52205862,2.0847,1381.3,27.16,0.012,Kepler,0.7883541598293817,4527.261769324837,4.699905844614677
1.36513839,1.86,567.3581425853679,12.784673598705977,0.023038390221533346,Kepler,0.8836813920890267,4951.847793886102,4.4663978728725064
4.4158933,1.155,191.1,1.42,0.0549,Kepler,0.8782420036401247,5368.683249557572,4.574825532202561
2.03743942,3.103,112.5,0.82,0.0295,Kepler,0.610791750798366,4288.26070481464,4.61951002488028
32.526674,6.842,204.9,1.26,0.1971,Kepler,0.5757282848795445,3951.3789880420873,4.511418002121297
2.42088277,2.812,223.3,2.27,0.0355,Kepler,0.20967849534561958,2862.3831663659817,5.179643957664194
14.77820911,5.395,10774.0,44.48,0.1219,Kepler,0.9069090470396531,5103.939445160175,4.394325448942497
21.1876185,3.69,71.7,0.79,0.1462,Kepler,0.7208689596432201,4429.628328121689,4.575228149332811
2.97041801,2.2369,530.7,1.7,0.0378,Kepler,1.1707468528607885,5321.304303364219,4.373727209561589
61.0373591,8.378,437.5,3.38,0.3359,Kepler,0.972933318563673,4426.369792325922,4.588789988016454
369.181947,3.239,913.0,2.6,0.9894,Kepler,0.6900135964868607,4669.24610252992,4.652910240548242
18.1373788,3.844,310.8,1.41,0.1132,Kepler,0.5328798232678102,4230.086062141299,4.502831987888023
13.52252364,3.987,690.6,2.11,0.1063,Kepler,0.6409264583069383,4760.555382017486,4.63353246663975
1.422614,1.23768,302.20003416517824,1.43,0.0223,K2,0.718,4916.0,4.621
44.4304059,10.306,238.5,2.61,0.2526,Kepler,0.569007803441261,3875.4595050661037,4.719855444665811
0.36930571984,1.0027781,266.91495675599225,2.13418186,0.01123969940080153,K2,0.755722,5129.0,4.61786
0.364860478,1.4736,112.6,0.68,0.0086,Kepler,0.5276349067416193,3760.4735820472274,4.666749066450506
14.086776961,10.1279,106840.0,65.6,0.1308,Kepler,0.8914567593834276,5215.256202826125,4.278673227349866
71.3116598,8.813,2138.0,4.94,0.354,Kepler,1.0769022510229698,4459.166156244945,4.634252695973519
5.71489692,2.3572,425.9,1.33,0.0561,Kepler,0.6531548885191296,4430.133124478052,4.561206382833881
30.9771151,3.188,125.0,4.3,0.2202,Kepler,0.6636418084791527,4092.3895526281685,4.624562433201015
6.771347,3.9266064811915826,1110.9907779774294,4.74,0.07056781970040779,K2,0.876,5246.0,4.48
4.101595158,6.10362,366580.0,51.08,0.0468,Kepler,0.8894629922138549,5565.0,4.29
6.252962249,2.5819,1036.9,2.65,0.0617,Kepler,1.268974176481253,5764.140471614779,4.371190522953137
256.52387,9.07,126.1,1.33,0.8082,Kepler,1.0493318008543597,4160.908965600092,4.828764594751999
6.43032491,3.038,1328.6125206980578,9.441347272707437,0.07010765923818393,K2,0.858018,4927.0,4.47902
4.27065,1.392,3745.887877368764,7.6,0.0530227838345142,K2,1.5,5831.01537531259,4.292592687502352
47.1607932,4.003,723.2,2.58,0.262,Kepler,0.8250727480848233,4635.969812677027,4.561362538831793
12.25384348,2.373,147.7,1.0,0.1016,Kepler,0.8052017643716233,5225.10242142469,4.48908893748327
0.70531,2.060885343951856,360.9828863989511,1.48,0.01407983331613103,K2,6.747514228830872,4875.906099431311,4.183019365315801
3.917682,2.4,3687.071065737481,5.581,0.04883303520801065,K2,0.656,4566.0,4.682
0.554633,1.3128,1319.5427181101725,7.793581477660676,0.01367417742632471,K2,0.951566,4729.0,4.362
1.09206833,1.8596,219.2,1.29,0.0205,Kepler,0.719604750049647,3769.618689258952,4.5529782097718
22.6398,3.744,352.33274716481645,1.27,0.04558066271091686,K2,0.862,4714.36211759441,4.543931244716611
16.46983774,9.4378,10479.0,7.94,0.1147,Kepler,0.9985988970796488,5478.091173789376,4.3133010622431085
2.41810158,2.144,46.8,0.85,0.0368,Kepler,0.48870144990920095,3611.4898366998873,5.019134744520946
75.3787816,5.268,387.7,1.6,0.3235,Kepler,0.7000851572773055,4463.134968630671,4.724017791696197
25.503628,3.913,204.4,1.61,0.1681,Kepler,0.6865732610245727,4212.806686536294,4.577607087727378
2.50858,1.93,197.87030942291597,1.22,0.036,K2,1.01,5748.0,4.43
6.873655305,3.5415,181.3,1.21,0.0694,Kepler,0.7496760603986334,4981.949176234824,4.724846689070329
295.958914,4.244,464.1,2.1,0.8312,Kepler,0.5180434396656368,4299.338835115158,4.792855118753226
292.09809,14.43,528.8,2.09,0.8541,Kepler,1.2060030593068725,3259.314678350967,4.687327857160077
10.7930529,3.942,14809.745494921734,21.461788121935033,0.09510638166970106,K2,0.968558,5436.47,4.44354
363.35755,19.85,395.3,3.45,0.9628,Kepler,1.65396751310613,4667.8013496577405,4.566703112589094
2.97136658,2.716,233.3,1.52,0.0386,Kepler,1.2811317068189148,5224.326370747378,4.3474843030684704
0.4348359,0.73,242.5586890800348,1.59,0.013125955181711755,K2,0.5,3714.0,5.068559779593758
28.26727385,4.5839,1160.2,2.93,0.1701,Kepler,0.9450413632847773,5620.713504417427,4.4093668902484415
3.379516,2.1,4908.646118443839,4.742,0.04117124824899543,K2,0.741,4940.0,4.585
17.236085,4.209,330.0,1.98,0.1278,Kepler,0.7308478035424595,4761.984077525483,4.619173141970532
5.02818253,3.526,181.3,2.03,0.0579,Kepler,1.0180239584036255,5406.025634179391,4.234636077427411
1.89124187,4.415,105.8,0.93,0.0293,Kepler,9.593956610128846,3572.9405408289554,4.732514954254563
4.50158249,1.855,175.7,0.73,0.0444,Kepler,0.929509579530797,5172.619444241872,4.498728736451194
5.05661302,3.926,137.9,1.15,0.0583,Kepler,0.7803328592623809,4866.646823752933,4.5137271677717195
7.37339245,2.883,125.0,13.73,0.0741,Kepler,0.674093151007074,4698.034080176534,4.685940664468099
5.19559398,3.748,116.0,1.18,0.0579,Kepler,0.797172776616351,4636.615611139602,4.466397371209155
38.49536985,12.8716,93327.0,124.34,0.2458,Kepler,1.9802184282222015,4588.856919514466,4.431686488031352
286.02266,10.43,1036.0,2.03,0.7259,Kepler,1.1789051286927654,4343.088307260338,4.671683564632856
7.34373964,1.1784,574.4,1.84,0.0697,Kepler,0.5995950158036556,4284.567769446189,4.691739958470103
5.5834987,2.484,87.4,1.41,0.0655,Kepler,0.8718189203092542,4618.02696641862,4.537624248010685
2.754024,4.15,172.2,1.68,0.0395,Kepler,0.911378979380645,5181.489611312277,4.369965553488647
2.455240626,1.72722,36912.0,10.6,0.0298,Kepler,1.7679540974306684,7925.51879053052,4.27915702598052
402.27493,15.67,294.5,1.73,1.0699,Kepler,1.1903907734752561,3488.8167118480937,4.846473357959047
46.40651,4.55,945.9119531237587,3.35,0.2458581294397878,K2,0.73,4812.0,4.942793645267624
12.424747,25.24,139.0,1.35,0.1023,Kepler,0.8190285492240887,5125.6465873311545,4.53213073463926
15.27443889,6.0765,206.7,2.17,0.122,Kepler,1.07909559927579,5961.291946807853,4.345699633477642
469.61309,13.709,1234.7,3.24,1.117,Kepler,1.2328584512118024,3629.906877622162,4.615533700121694
2.3690438,2.3,199.06168281574583,1.63,0.03678537827926197,K2,0.81,5261.0,4.555379911038538
19.7352868,5.097,319.4,49.24,0.1475,Kepler,1.0918116016290669,5777.507635791618,4.395818882507918
10.768391927,12.5252,107380.0,52.8,0.0928,Kepler,0.9314171348259905,5083.078568632276,4.608228801501584
5.78542702,2.271,256.2,1.91,0.067,Kepler,0.5394647095583486,4060.2058766296523,4.703504412122101
158.3226379,2.1881,4863.0,25.41,0.4719,Kepler,0.3967296834130864,4430.0954439294665,5.171122653428918
14.43348326,2.663,526.8,16.25,0.106,Kepler,1.0228969952575817,5122.452845089117,4.482180474230661
3.166465862,2.9381,4357.2,26.82,0.0371,Kepler,1.2447321610172803,5462.88605690024,4.290427662953658
2.178150857,1.931,162.5,1.11,0.0321,Kepler,1.3783468772287761,6115.54428797589,4.269627047171578
54.4183827,4.507,874.8,2.83,0.2734,Kepler,0.7463108619125312,4651.321636584891,4.6161865284998305
0.56678228,4.725,146.8,0.88,0.0121,Kepler,0.8813790254258687,5279.329265419531,4.576424330447453
7.6746614,1.9374,503.0,2.8,0.0781,Kepler,0.9916370867988727,5535.764820026253,4.430137007232499
397.3958488,6.1014,29825.0,64.56,1.0394,Kepler,0.7377070849461107,3661.7428768200098,5.1817540132500906
125.0426,8.99,104.3,1.2,0.5046,Kepler,1.043164213842988,4418.230791900436,4.540472905557812
45.5827119,3.193,76.5,2.42,0.3045,Kepler,0.6111971119870145,4035.093679668974,4.675621119601837
0.892988877,2.4428,85.0,2.94,0.0208,Kepler,1.3899989194041449,5424.758438086176,4.223496757045259
558.21886,13.556,1539.4,3.1,1.2704,Kepler,1.237344975250678,3617.71538377715,4.56713855348705
8.2669928,3.43,989.4602223320217,3.59,0.0833,K2,0.97,5636.0,4.49
18.3721835,3.738,152.5,1.12,0.132,Kepler,0.6998090645830307,4455.805543402125,4.42984120152603
17.8007815,6.547,44.5,1.02,0.1423,Kepler,0.7115064402098614,4736.493908035378,4.5749814168350245
4.585466941,3.4437,383.5,3.29,0.0571,Kepler,0.9713126583366608,4689.685110991147,4.3541275460615045
3.036208739,0.9324,1820.5,1.4,0.0283,Kepler,0.8998325840391831,4906.208334875136,4.371187132057287
13.691790011,5.64674,97564.0,49.2,0.1213,Kepler,0.6460794661846301,4632.895204445783,4.543303763545192
8.26726,3.926764647141614,476.1274401234318,3.4,0.08321295574024687,K2,0.905,5373.0,4.45
1.671965,2.1528,18484.933534072454,12.535399568504738,0.02573511816390967,K2,0.483697,3243.0,4.75171
7.052475,4.496847470035744,289.7499311913307,2.59425303,0.07778862783947102,K2,0.803348,5134.0,4.54
4.44902309,1.373,88.9,0.55,0.0456,Kepler,1.0156434914098242,5627.858266039281,4.4804593183332795
11.523067458,3.8757,507.3,3.13,0.1017,Kepler,1.0221512265383859,4711.970915549674,4.484659465923543
6.39269778,2.138,174.3,1.21,0.0638,Kepler,0.7927452400159397,4328.395050274311,4.362883433456797
2.18053539,2.9278,4137.729682026598,16.19697711,0.03558,K2,1.261,6360.0,4.339
12.425484,28.0218,117.2,1.55,0.0994,Kepler,0.8712000416305203,5158.347516027313,4.4966701501353805
8.429438192,3.94306,456350.0,49.49,0.0711,Kepler,0.8789359369000691,5300.637059422171,4.477290287065087
8.2562857,2.0378,37.3,1.49,0.085,Kepler,0.8962356004339567,5835.773857782272,4.4648311334412645
1.26132769,1.244,109.7,0.14,0.0108,Kepler,0.8635765034404214,5258.4271993172515,4.532068736364177
50.47759052,2.02,387.39933481698824,57.15338999780292,0.2657611392849741,Kepler,3.584733404756284,5184.533493640266,4.589799282523181
91.500873,4.842,704.8,1.82,0.3648,Kepler,0.7100644814751125,4414.100592723034,4.800840142141324
1.332545609,3.997,278.2,28.37,0.033,Kepler,0.7363854154316289,4758.869358038459,4.592991833612373
490.63941,16.5,268.8,7.67,1.3982,Kepler,2.3569357129219317,3825.5060883983433,4.589452977332492
581.87357,14.64,905.6,2.96,1.4117,Kepler,1.2182180704802323,3186.2006989255783,4.379001800408334
0.623441636,1.46001,19340.0,29.19,0.0123,Kepler,0.6834507868803964,3354.186280542362,4.579459659956284
29.8454,5.15,885.000409816398,3.01,0.1795,K2,0.86,5261.0,4.47
2.037453129,5.43155,315910.0,136.3,0.0338,Kepler,8.093815405877923,4222.84285064838,4.616470051072013
1.077467951,2.1125,75.7,31.06,0.0215,Kepler,0.7750026270481207,3746.9065348628546,4.393337484583367
6.83440674,2.2726,177.1,1.01,0.0618,Kepler,0.7844189711067042,4744.899003723514,4.6507173233076795
3.16363,1.752,321.3640330665636,1.25,0.038275205413765084,K2,0.514,4301.458595852398,4.736575088931979
21.371372,6.6,13195.891939962925,16.514,0.14358010135357752,K2,1.14,4692.0,4.413
2.240486703,1.3988,436.3,1.22,0.0281,Kepler,0.6595015317088034,4128.699844456355,4.614442677960263
3.1393667,3.957,10192.723775461387,15.9004,0.04602135476424845,K2,1.52,5653.4,4.08
3.5645249,2.062,53.9,0.6,0.0447,Kepler,0.6674522939509908,4152.443324015825,4.599806128455907
0.434832,0.8952,136.93538248048802,0.96,0.015325095779879607,K2,0.333,3760.3215600134113,4.940842684261932
0.550509602,1.1836,123.5,5.02,0.0136,Kepler,0.827676757497062,4604.073753774868,4.630899376599221
235.544698,8.93,299.3,2.13,0.7488,Kepler,1.1319442241363635,4086.4274462507515,4.8237217464231845
1.6398934,4.06,83989.00018163712,33.0,0.029068680251238627,K2,0.79,5175.0,4.8892474811496776
222.84909312,2.43,422.4023169188736,10.063540299223478,0.8332422133960672,Kepler,0.5699310359664944,4509.694042968257,4.81287060319718
2.4841905,1.886,34043.74235649167,15.6,0.03793,K2,1.39,6090.0,4.223
2.765621941,2.3191,8342.2,34.42,0.0368,Kepler,1.172059149985034,5854.235654713755,4.356567091062043
